id_contrato,id_cliente,id_produto,id_agencia,contrato_valor,data_key
12457,2090,17,21,39225.21,20260315
12458,2347,21,58,13358.86,20240913
12459,594,6,5,104031.6,20240816
12460,488,12,1,91495.51,20240425
12461,2753,21,41,95526.34,20240214
12462,2579,26,23,23168.62,20250731
12463,2726,19,79,58628.56,20260312
12464,1946,24,38,11691.07,20240117
12465,1459,9,63,6290.05,20240314
12466,1636,7,75,39917.75,20240422
12467,2324,20,15,15295.84,20241229
12468,1322,28,74,114844.5,20240913
12469,2945,34,19,7086.78,20241104
12470,2685,34,50,39082.04,20240227
12471,443,29,8,8361.95,20251106
12472,2271,1,2,53159.14,20250919
12473,627,13,15,2281.76,20240210
12474,1892,21,24,1911.25,20250420
12475,801,11,33,4922.01,20250224
12476,1456,2,58,36843.73,20260310
12477,1870,33,74,19674.23,20241109
12478,1522,40,69,16050.38,20260323
12479,2789,8,40,9592.95,20250106
12480,2049,40,38,1663.68,20260104
12481,6,31,28,3594.01,20240614
12482,1237,16,23,737.27,20240418
12483,448,9,5,742.15,20250930
12484,2410,4,74,117824.99,20250514
12485,788,5,62,27133.89,20241025
12486,1682,39,4,56717.19,20241107
12487,2659,7,7,3606.86,20240422
12488,398,8,25,48393.21,20240826
12489,2858,4,58,11351.25,20241230
12490,2754,27,63,11655.37,20250104
12491,2060,23,69,13831.19,20240831
12492,396,5,65,2084.83,20240127
12493,2751,13,57,3644.87,20260320
12494,646,19,1,15350.54,20241008
12495,1466,22,52,6249.7,20250519
12496,768,38,10,87615.94,20240609
12497,2077,1,78,71950.04,20240615
12498,347,2,11,65650.39,20250731
12499,766,30,15,129639.5,20250622
12500,2033,36,57,96794.08,20250218
12501,329,32,37,76790.46,20240607
12502,1547,19,28,60377.64,20241219
12503,2458,19,69,4472.64,20241209
12504,477,1,13,21174.62,20250705
12505,1441,18,41,51195.24,20250109
12506,681,3,58,140693.81,20241128
12507,2570,6,26,14110.0,20241107
12508,2969,32,40,1309.45,20250317
12509,1458,21,36,14610.2,20240925
12510,2356,30,68,28737.4,20240701
12511,628,17,58,36672.39,20240411
12512,1661,13,58,47969.64,20240514
12513,2454,5,28,108421.27,20240204
12514,2782,10,20,132340.93,20240326
12515,405,17,20,113577.48,20250319
12516,2218,31,38,14111.93,20240330
12517,2296,14,12,16801.81,20240502
12518,1437,13,38,42271.84,20250509
12519,2988,35,12,9722.31,20240430
12520,1264,40,52,99376.21,20250113
12521,2674,1,14,12950.34,20250326
12522,1962,21,18,39844.83,20240428
12523,665,33,33,9842.01,20241024
12524,2420,4,9,8699.24,20240507
12525,1443,26,77,10664.61,20251112
12526,1161,6,79,9285.2,20251229
12527,920,8,51,12610.62,20240224
12528,336,8,14,303.35,20250608
12529,84,9,64,10053.18,20241103
12530,1923,10,39,3313.61,20260331
12531,484,30,1,1690.1,20240518
12532,2315,4,11,327.82,20240904
12533,1733,13,41,13738.75,20240507
12534,1850,38,51,14234.36,20240223
12535,1050,15,52,7079.8,20260204
12536,1660,16,44,14875.3,20240222
12537,2145,19,40,78471.09,20260204
12538,1398,18,35,80224.32,20241020
12539,1655,19,46,117068.59,20250607
12540,1200,12,54,2560.16,20250726
12541,1703,29,31,13382.78,20250520
12542,1295,6,60,7189.83,20240625
12543,363,23,49,4962.87,20240705
12544,1690,2,51,4767.17,20250720
12545,2767,38,63,58768.45,20250623
12546,1505,25,65,1887.38,20241022
12547,968,20,24,18769.09,20251216
12548,2173,31,2,66743.42,20240708
12549,337,26,24,5646.63,20241223
12550,1342,26,16,4612.04,20240629
12551,2569,31,71,3574.49,20240307
12552,2055,10,53,115872.21,20260114
12553,1277,11,9,1800.12,20260312
12554,1533,13,31,14145.93,20250428
12555,1721,35,79,78243.63,20240126
12556,1415,40,61,2230.19,20250916
12557,2211,37,25,14732.32,20260308
12558,656,38,67,3211.48,20250102
12559,1775,39,72,108608.33,20250903
12560,2114,4,58,146149.59,20251101
12561,1611,40,67,9164.98,20240313
12562,1785,2,78,1652.35,20241127
12563,2749,21,15,15177.44,20240222
12564,562,36,34,35544.93,20241002
12565,2381,5,32,68656.48,20250829
12566,1773,24,25,7676.07,20250403
12567,2418,18,3,12535.74,20241004
12568,1853,10,61,14839.23,20241003
12569,2094,9,18,142033.84,20240606
12570,302,10,4,14670.89,20260201
12571,216,39,70,12115.65,20240919
12572,1770,12,68,19113.09,20240829
12573,610,13,47,7300.28,20241217
12574,1198,3,12,73380.89,20250203
12575,2152,15,78,3702.21,20240221
12576,2659,6,11,30987.27,20250729
12577,1494,20,55,651.25,20251211
12578,440,31,73,1022.47,20250729
12579,1721,3,13,1336.68,20250324
12580,2547,22,30,80733.55,20250119
12581,506,16,49,40060.42,20251202
12582,2500,27,44,3055.84,20260125
12583,888,28,24,71936.13,20251017
12584,2343,24,40,69534.2,20251216
12585,165,11,51,3522.2,20250826
12586,2200,18,2,709.07,20241122
12587,239,16,4,12194.8,20250228
12588,1722,28,63,52099.48,20241012
12589,244,31,56,9473.29,20240917
12590,1105,30,77,7334.46,20250126
12591,2362,31,33,6604.97,20241213
12592,2326,27,70,4458.38,20250125
12593,61,29,55,1070.18,20240630
12594,283,32,48,47425.82,20240725
12595,546,31,34,63944.41,20250304
12596,1231,8,20,4140.02,20240825
12597,976,31,3,3486.95,20241021
12598,1608,27,66,2360.24,20240710
12599,2446,39,78,2440.03,20240821
12600,1556,39,30,4181.64,20240926
12601,1626,6,49,724.98,20250204
12602,2145,2,16,100936.21,20241014
12603,610,12,42,39714.91,20260309
12604,1431,12,40,1594.07,20240501
12605,1545,39,66,12861.2,20251014
12606,2157,18,23,12705.6,20240106
12607,2501,16,79,93101.68,20240103
12608,1989,17,74,26916.16,20251223
12609,1644,9,63,64026.49,20240107
12610,2093,10,59,43513.25,20240728
12611,1229,28,44,1911.29,20240902
12612,2282,12,32,96843.06,20251224
12613,1062,13,63,9545.5,20240616
12614,340,21,40,3426.82,20250726
12615,1065,32,33,142083.57,20240526
12616,1183,16,39,84279.36,20250924
12617,1167,17,75,2297.85,20240413
12618,919,4,53,2690.94,20260105
12619,326,3,6,1395.37,20250115
12620,2316,12,58,9525.44,20240826
12621,929,21,16,34831.74,20240623
12622,562,38,54,9981.68,20250304
12623,1366,6,37,9911.47,20250424
12624,2932,24,45,12440.67,20251027
12625,1661,25,28,13488.36,20241118
12626,2031,26,68,27570.56,20260313
12627,2023,27,45,4855.42,20240515
12628,1914,28,45,14865.81,20240823
12629,1873,35,3,9309.71,20250905
12630,1188,30,66,42068.0,20251011
12631,2529,15,79,19920.55,20250427
12632,2340,39,76,76598.15,20240813
12633,123,33,27,12341.3,20240708
12634,1239,7,16,20450.56,20240304
12635,2591,35,69,141145.8,20250625
12636,999,36,68,14666.89,20240820
12637,1184,14,42,4378.65,20251106
12638,807,8,6,3747.13,20250913
12639,764,36,43,12835.38,20250211
12640,2662,40,10,17546.11,20240912
12641,1095,1,79,5850.41,20240212
12642,1640,2,15,117967.65,20251104
12643,1789,18,32,18226.26,20240121
12644,1246,10,9,9232.82,20240420
12645,695,5,19,137405.52,20240424
12646,2164,2,9,141146.96,20240306
12647,1195,6,44,15710.6,20260119
12648,2026,22,50,9473.43,20250111
12649,2652,9,29,16613.76,20240316
12650,2463,10,13,30366.21,20240707
12651,550,34,20,96031.57,20250911
12652,2498,16,36,20587.02,20251222
12653,1758,13,35,4147.18,20240620
12654,957,27,41,33540.2,20250831
12655,816,15,61,38287.39,20250328
12656,958,34,6,3409.42,20240111
12657,2723,19,2,106313.88,20240618
12658,2576,25,59,14334.08,20260130
12659,2016,19,64,7633.51,20240307
12660,2368,20,17,90890.29,20240609
12661,1361,17,14,102699.36,20241128
12662,128,22,48,96258.91,20240105
12663,748,23,2,20150.29,20250727
12664,566,33,29,331.25,20240617
12665,1232,28,26,20102.07,20241005
12666,183,37,41,9308.73,20251027
12667,1176,18,3,8980.37,20260206
12668,1276,24,9,145161.1,20241104
12669,2716,15,7,7483.08,20250512
12670,2062,30,36,118221.33,20250622
12671,2197,31,38,148202.46,20240509
12672,1947,11,80,5591.33,20240212
12673,83,33,63,2982.47,20250711
12674,124,1,9,13843.79,20241001
12675,1776,37,62,106203.49,20241202
12676,2963,17,78,3026.19,20240817
12677,2743,37,15,5253.89,20240517
12678,2144,11,65,95705.67,20251130
12679,1859,38,30,11493.33,20250820
12680,2539,13,47,8000.25,20241123
12681,818,21,17,713.69,20251112
12682,1875,36,9,24333.2,20251205
12683,490,3,10,55410.5,20250626
12684,1474,4,34,1603.13,20250415
12685,2780,35,35,2502.16,20250503
12686,234,6,1,12471.39,20251221
12687,2025,4,57,923.6,20250614
12688,2927,8,68,15599.59,20250128
12689,546,4,77,4006.52,20251109
12690,1478,11,23,15842.39,20260107
12691,553,3,12,4092.8,20251220
12692,590,34,67,137236.97,20241020
12693,2354,6,18,41721.82,20250920
12694,2263,14,80,18742.65,20241114
12695,2883,22,52,86571.25,20240321
12696,1435,2,18,803.99,20250607
12697,1192,31,57,105952.64,20250829
12698,958,18,76,25149.49,20250427
12699,995,3,15,9718.77,20240505
12700,1990,20,25,4641.34,20240609
12701,2617,31,35,2241.22,20241022
12702,2174,22,47,1375.56,20250705
12703,1521,24,8,104716.71,20251122
12704,1068,39,72,2386.84,20250214
12705,480,31,53,521.22,20241106
12706,2261,2,71,2607.03,20240331
12707,2584,4,25,6371.59,20240109
12708,1516,38,78,19547.85,20240815
12709,742,29,42,1060.02,20250404
12710,1711,19,18,808.74,20251013
12711,1485,16,80,73145.2,20240525
12712,1826,6,6,9544.38,20240218
12713,409,6,30,10886.22,20240123
12714,865,11,32,27650.86,20240615
12715,815,17,41,14338.53,20240817
12716,1373,9,50,126387.61,20251219
12717,706,37,51,3553.43,20240412
12718,1028,25,24,4829.63,20240618
12719,2544,10,36,76519.86,20240820
12720,2344,4,77,4101.94,20240811
12721,1879,38,11,7908.14,20240225
12722,1447,30,9,42634.18,20240407
12723,318,24,26,14112.24,20250627
12724,2183,5,47,9050.21,20251107
12725,254,11,72,51902.8,20240607
12726,1115,6,36,3305.14,20240831
12727,328,11,69,63096.45,20251222
12728,1078,27,16,7286.18,20250302
12729,2413,12,35,54177.62,20250412
12730,1640,39,22,112139.4,20251029
12731,824,40,73,18433.98,20250319
12732,424,12,54,73512.44,20240112
12733,790,3,41,8981.99,20250919
12734,692,40,35,38455.05,20241013
12735,731,6,66,15645.08,20250729
12736,338,25,51,16593.48,20250107
12737,2199,17,57,28527.29,20251025
12738,461,18,79,50423.41,20240708
12739,80,19,17,8796.46,20250314
12740,1682,4,15,8345.12,20240316
12741,1212,1,27,25629.17,20240302
12742,1967,40,63,78577.24,20240409
12743,1956,40,28,1082.36,20250526
12744,1073,2,35,7884.62,20240123
12745,1736,20,64,1344.72,20250710
12746,2863,18,32,8662.39,20250107
12747,609,27,78,84603.17,20240318
12748,2696,13,16,13839.87,20240906
12749,2648,23,6,7594.97,20240114
12750,601,30,53,91450.41,20240615
12751,910,31,24,3644.45,20250927
12752,2133,19,3,2036.57,20260309
12753,2175,33,11,5124.26,20240722
12754,597,9,66,3231.15,20240905
12755,575,13,27,4868.11,20240127
12756,84,38,24,844.05,20250309
12757,1339,3,50,2857.24,20250224
12758,2097,22,9,142073.68,20251002
12759,1738,16,15,3105.42,20250603
12760,2083,1,79,13811.64,20241126
12761,2699,1,49,70786.6,20240130
12762,2040,7,71,67745.34,20240124
12763,967,30,47,1755.54,20250928
12764,2741,3,73,1168.51,20250901
12765,2679,5,25,119507.21,20251101
12766,2570,13,42,53372.51,20251126
12767,2156,20,32,6505.23,20260207
12768,83,8,35,115073.31,20250926
12769,722,35,1,11469.29,20251110
12770,1267,27,62,69096.52,20260210
12771,2111,26,65,56725.4,20250120
12772,604,4,13,14447.91,20240422
12773,1725,13,29,10785.29,20240727
12774,2682,21,44,1168.03,20251216
12775,1380,15,35,31792.79,20251228
12776,904,35,54,67770.13,20240629
12777,88,8,29,77946.55,20241118
12778,1454,5,35,17759.72,20260330
12779,447,37,4,11085.37,20240110
12780,2979,11,70,1177.4,20241105
12781,2065,3,68,8683.39,20241120
12782,1626,22,46,1169.3,20260121
12783,587,19,35,11789.88,20260311
12784,2260,24,64,6709.25,20250115
12785,2945,35,33,11365.53,20251207
12786,611,26,6,11989.53,20240516
12787,89,27,18,3466.67,20250127
12788,2396,30,64,10608.68,20251121
12789,725,29,75,14951.13,20250821
12790,1829,24,57,72230.12,20250326
12791,952,31,77,131239.04,20260110
12792,1822,6,52,68863.3,20250126
12793,1374,33,78,65657.02,20240726
12794,1630,34,74,4864.01,20250726
12795,2396,35,60,45227.95,20251014
12796,2563,9,62,9488.58,20240912
12797,319,21,67,19316.29,20240809
12798,1933,38,27,2997.53,20240124
12799,1950,36,44,11649.94,20240914
12800,1819,23,32,52739.13,20240223
12801,423,1,28,47581.56,20240327
12802,2839,2,70,6345.56,20250220
12803,1635,10,1,6831.21,20250810
12804,1887,22,48,144226.94,20240929
12805,51,5,53,4131.67,20241119
12806,178,6,62,39426.02,20250516
12807,259,9,30,12987.88,20251115
12808,2277,16,47,3675.73,20240629
12809,1466,10,80,6606.04,20250615
12810,2534,38,8,7277.2,20260214
12811,335,29,33,60655.61,20250427
12812,1999,12,36,8742.92,20250308
12813,488,22,14,11519.53,20250207
12814,49,14,27,776.88,20250723
12815,1407,7,1,3708.45,20240821
12816,137,29,56,6835.4,20250427
12817,2810,17,47,4448.75,20260105
12818,2861,13,36,195.28,20251101
12819,1132,10,11,31973.26,20250506
12820,823,39,38,10979.63,20240908
12821,225,21,71,3969.48,20250622
12822,2895,13,59,8562.37,20250518
12823,2971,2,21,13011.79,20240627
12824,1800,24,66,12835.21,20260121
12825,2334,17,17,2030.63,20250618
12826,2196,33,17,6362.75,20241028
12827,2299,27,25,12750.65,20260207
12828,612,28,41,7280.64,20241121
12829,2146,29,2,65778.41,20241020
12830,1410,8,51,76535.66,20240414
12831,1220,10,25,50178.22,20260101
12832,1183,7,70,21959.18,20251103
12833,287,5,27,3467.68,20250330
12834,2745,17,56,14608.02,20251031
12835,1638,18,69,1868.25,20250417
12836,1225,30,53,63628.54,20241126
12837,948,19,66,5141.53,20250803
12838,1867,38,24,14082.32,20240805
12839,1606,31,34,14284.2,20250503
12840,1243,6,62,15382.9,20250307
12841,1475,19,45,65018.62,20240708
12842,1345,2,70,65699.0,20250604
12843,64,1,14,48895.48,20250806
12844,2388,1,14,3388.94,20240908
12845,2945,5,35,95729.67,20250403
12846,1251,6,28,61747.18,20240910
12847,4,31,9,24733.8,20251124
12848,721,39,63,4689.6,20250417
12849,226,35,65,3653.01,20241117
12850,1025,10,52,54893.24,20240624
12851,2513,31,38,6043.2,20240731
12852,2015,33,29,16162.61,20250517
12853,537,13,42,37809.1,20251021
12854,983,14,28,86062.72,20240720
12855,895,25,66,9157.3,20250830
12856,709,16,54,15246.05,20250422
12857,787,19,63,1745.83,20241021
12858,1834,10,32,47183.16,20250823
12859,290,17,38,7114.26,20240802
12860,2457,20,66,57971.8,20250203
12861,817,32,13,4416.23,20250205
12862,240,22,61,11286.82,20250623
12863,1770,26,47,31191.02,20250712
12864,110,24,26,25157.43,20250105
12865,342,25,5,2073.53,20241106
12866,587,26,3,2322.13,20240915
12867,352,27,13,37589.69,20241204
12868,2422,38,74,4274.07,20240924
12869,418,29,70,15859.22,20250917
12870,1522,33,42,53510.4,20250708
12871,2454,31,79,124238.09,20251005
12872,2769,32,60,43569.38,20251122
12873,1758,15,69,19943.84,20250824
12874,1764,34,36,1382.04,20250621
12875,1623,35,7,15825.98,20260108
12876,1383,36,42,44916.24,20240123
12877,2554,37,64,106175.61,20260118
12878,396,17,3,3899.49,20240311
12879,948,30,3,76006.84,20240121
12880,783,20,53,61205.82,20250208
12881,2715,3,58,6251.97,20240519
12882,384,37,32,79444.06,20240620
12883,2816,15,2,3731.36,20260131
12884,1044,4,57,34459.92,20260313
12885,1481,8,14,49249.07,20240511
12886,2835,6,25,30073.31,20241029
12887,1308,26,57,3491.67,20250412
12888,2993,8,7,72913.53,20240425
12889,10,12,57,2378.98,20250129
12890,1698,10,36,31919.63,20240515
12891,2695,39,11,113716.82,20250609
12892,1222,4,8,28289.03,20240725
12893,1394,13,74,1037.67,20251016
12894,1270,10,12,13299.25,20250502
12895,2053,15,47,7559.07,20250819
12896,2313,13,50,3903.9,20260212
12897,2678,16,57,106580.56,20250618
12898,244,16,80,38901.69,20250707
12899,1070,32,24,10374.81,20240516
12900,278,20,42,84056.65,20240810
12901,205,14,36,12386.36,20241201
12902,481,7,70,12017.66,20260120
12903,690,17,45,45337.93,20260204
12904,180,21,37,71026.42,20250424
12905,631,23,38,1125.55,20240405
12906,1132,26,28,15548.8,20251213
12907,1911,8,4,43854.78,20240302
12908,2246,39,35,11133.95,20240131
12909,339,30,21,11418.86,20251205
12910,1647,24,13,4668.49,20240807
12911,1532,31,28,56222.66,20250609
12912,1738,38,37,9798.66,20250105
12913,25,20,54,30864.1,20251118
12914,1308,32,72,9165.51,20250111
12915,399,6,30,15331.39,20250511
12916,1216,36,54,1627.64,20240712
12917,2406,11,49,3908.83,20251022
12918,934,25,15,13833.09,20260319
12919,1799,29,53,3865.75,20250109
12920,1915,33,41,13960.53,20240725
12921,2893,1,40,54893.82,20250730
12922,808,1,32,68630.52,20240609
12923,2590,7,23,109993.6,20241116
12924,207,8,21,919.15,20240106
12925,435,23,65,74125.59,20241013
12926,344,24,10,3211.66,20240619
12927,2,35,73,1351.85,20250707
12928,1668,39,29,13962.47,20250201
12929,2912,9,8,6540.06,20240406
12930,1235,9,71,8678.86,20240410
12931,2428,11,12,21460.74,20250702
12932,2016,31,33,3720.23,20240925
12933,709,13,78,106880.34,20241206
12934,2652,29,52,54317.16,20250912
12935,122,15,51,2888.46,20250122
12936,1713,36,60,57566.17,20251210
12937,1427,17,80,11478.25,20240315
12938,1003,22,39,1519.98,20250303
12939,1776,22,29,3210.16,20251228
12940,1588,23,75,4874.28,20241117
12941,259,26,32,14124.95,20251128
12942,2949,22,26,3235.68,20260214
12943,2686,6,15,2041.24,20250703
12944,2099,7,50,4523.74,20240923
12945,2558,12,4,8698.57,20260311
12946,29,37,73,6986.61,20250227
12947,600,5,74,115126.47,20240717
12948,1535,14,68,119792.49,20250215
12949,189,29,68,7754.12,20250905
12950,2863,27,69,102907.67,20240403
12951,478,31,6,21592.99,20250731
12952,134,32,69,2547.16,20241114
12953,1364,2,6,11850.31,20250305
12954,2180,36,72,415.2,20240122
12955,577,35,66,28763.43,20241004
12956,1860,34,50,5978.11,20240224
12957,1667,31,66,3516.62,20260207
12958,2708,38,7,11736.95,20251208
12959,996,39,65,76917.79,20250328
12960,2017,38,61,1925.83,20260304
12961,3,11,24,67156.84,20240917
12962,2163,2,19,8631.12,20250907
12963,1546,28,66,15744.34,20240107
12964,2464,31,19,62594.96,20250925
12965,429,40,60,3974.12,20241110
12966,2075,17,22,11203.5,20250216
12967,2794,21,73,11010.47,20250607
12968,2831,8,38,8210.39,20250326
12969,1183,24,61,4518.04,20250101
12970,1656,30,23,40636.29,20240623
12971,1474,23,43,4964.96,20240520
12972,1765,39,76,13684.64,20240926
12973,820,39,77,4211.48,20241002
12974,2219,16,14,4961.91,20240415
12975,192,33,49,4993.25,20240911
12976,947,36,6,1388.52,20240801
12977,425,12,47,10239.11,20250910
12978,1746,22,53,43503.38,20251105
12979,415,29,47,10354.45,20250430
12980,187,23,67,1571.06,20251120
12981,1010,37,30,2512.78,20260324
12982,2726,24,6,111263.88,20240923
12983,2210,4,2,5159.21,20240306
12984,2043,39,67,1207.99,20240109
12985,953,34,52,22885.61,20250120
12986,1311,31,78,29182.09,20250314
12987,2576,27,51,26900.72,20240201
12988,2224,5,26,140263.49,20240911
12989,1928,29,25,180.64,20250618
12990,1146,30,65,11717.58,20240330
12991,232,3,50,18261.25,20251008
12992,2979,32,80,3759.21,20251229
12993,2638,2,44,136707.19,20241006
12994,1,4,69,12163.71,20240621
12995,257,10,54,105943.46,20240207
12996,255,8,79,82997.75,20240708
12997,2196,1,78,21019.46,20250127
12998,1262,38,20,70312.23,20260327
12999,916,23,52,14847.9,20250227
13000,2562,40,5,30413.31,20251011
13001,604,39,19,3000.06,20241027
13002,933,21,17,175.19,20240305
13003,1074,16,44,7613.68,20250227
13004,1721,33,26,48105.01,20250109
13005,1404,31,40,296.14,20260313
13006,1736,6,37,11394.14,20250307
13007,1253,34,35,87476.67,20250610
13008,2624,37,29,3265.02,20250312
13009,2023,25,71,19290.26,20240410
13010,1637,5,34,55392.82,20251013
13011,2698,11,12,4711.74,20241202
13012,57,12,3,5694.21,20250411
13013,2626,13,43,9960.43,20240713
13014,2609,14,54,18950.61,20240415
13015,2137,40,44,22148.17,20260219
13016,1721,16,55,7263.75,20240402
13017,2925,37,39,54548.6,20250927
13018,1331,24,31,31062.8,20240912
13019,637,19,50,21785.0,20241103
13020,2403,18,36,12661.08,20250822
13021,2995,21,72,66359.16,20240113
13022,2124,22,15,40236.2,20251109
13023,2638,28,25,12159.52,20250816
13024,2854,31,18,61055.22,20250914
13025,2052,25,72,2588.48,20250708
13026,2402,3,23,7042.65,20241105
13027,1711,27,29,4147.06,20250712
13028,2536,1,58,1543.55,20250830
13029,1481,29,70,13086.71,20241024
13030,2981,30,73,16685.65,20251024
13031,2058,37,42,2284.93,20260304
13032,871,10,55,14836.99,20241108
13033,652,38,67,8403.36,20250726
13034,1908,5,6,68928.63,20240215
13035,447,38,21,2877.36,20240824
13036,833,33,49,16696.45,20240812
13037,1989,37,50,54452.12,20250531
13038,2151,33,37,3303.64,20240602
13039,2621,39,48,11124.06,20240418
13040,1881,40,69,6054.63,20260106
13041,122,30,39,18811.43,20250622
13042,730,2,10,12471.78,20241207
13043,348,2,5,14943.73,20260204
13044,215,4,18,11621.69,20240102
13045,1900,34,51,1690.45,20240410
13046,1253,36,64,731.46,20251001
13047,1738,3,6,14858.57,20240902
13048,2949,24,46,12349.83,20241106
13049,290,9,52,999.83,20250531
13050,687,31,4,9578.79,20260123
13051,859,32,17,46671.11,20240429
13052,2808,26,1,2473.93,20240514
13053,2208,18,33,12337.05,20250308
13054,2498,14,58,2515.39,20241021
13055,533,15,23,19827.79,20240517
13056,127,11,59,117599.4,20250720
13057,2780,37,28,4036.46,20250606
13058,1088,16,38,2563.14,20250515
13059,1355,19,37,4365.3,20240223
13060,1446,20,27,12416.8,20240106
13061,1851,24,2,5870.34,20240719
13062,1573,37,23,43355.12,20251029
13063,2961,11,55,10763.69,20251204
13064,1502,6,67,40378.59,20240326
13065,729,33,58,3289.23,20251228
13066,892,6,28,7553.64,20240310
13067,698,27,28,95214.76,20260314
13068,1820,18,38,13780.67,20260101
13069,600,1,58,2328.08,20240613
13070,1831,26,38,2152.91,20240108
13071,15,3,64,10079.88,20240510
13072,1519,40,20,2441.0,20251023
13073,717,38,65,4550.96,20240331
13074,1761,1,45,14913.64,20250604
13075,415,25,18,16163.15,20240318
13076,2101,18,51,15671.66,20241004
13077,1583,22,4,111717.8,20241108
13078,259,15,33,2311.82,20251103
13079,577,1,69,1747.57,20250528
13080,325,37,34,3735.82,20240305
13081,35,28,48,109848.92,20250117
13082,1397,10,20,53264.83,20240624
13083,935,27,1,8862.3,20251031
13084,2874,19,72,47721.23,20251024
13085,2434,36,58,12399.15,20250412
13086,1412,6,13,74623.47,20260215
13087,1617,6,7,11237.35,20250410
13088,821,11,67,78086.52,20250319
13089,2640,23,32,8780.15,20260106
13090,2277,10,75,4960.62,20251105
13091,2536,29,21,31566.75,20250420
13092,2282,16,72,24921.76,20250213
13093,1413,13,75,7224.71,20251116
13094,1733,4,65,4479.56,20250217
13095,2224,34,12,4710.91,20240923
13096,526,18,56,59810.86,20260228
13097,500,17,56,5881.37,20260211
13098,494,5,4,5091.35,20251008
13099,1397,39,25,4745.54,20250114
13100,2121,20,19,109138.66,20240817
13101,1172,25,75,22508.41,20260326
13102,1767,22,43,55925.66,20240927
13103,1228,37,57,33810.72,20240426
13104,33,24,13,9387.94,20240726
13105,1328,25,73,19243.21,20250331
13106,1683,7,62,10457.4,20240103
13107,2723,40,63,1770.1,20241219
13108,1810,28,15,4417.65,20250503
13109,242,6,50,7952.23,20241022
13110,803,24,35,29032.76,20241216
13111,571,2,65,99554.12,20250429
13112,2028,32,74,118318.46,20240718
13113,438,35,77,19611.31,20250315
13114,2744,7,40,20074.69,20250523
13115,2759,35,22,74477.77,20260210
13116,979,18,52,1385.85,20251129
13117,1631,37,6,19759.33,20250502
13118,709,38,64,4888.44,20250525
13119,1330,31,72,6554.84,20240720
13120,1766,1,63,2666.18,20240625
13121,2927,22,66,8468.26,20250802
13122,2946,18,58,4161.76,20250511
13123,2803,26,42,34578.04,20251229
13124,1235,4,3,103492.13,20241017
13125,506,5,66,976.23,20240719
13126,1046,32,34,147926.4,20260220
13127,2071,24,77,4510.53,20241202
13128,2783,31,28,5485.43,20241204
13129,1058,9,65,111266.62,20240124
13130,1093,10,16,4406.14,20251212
13131,1187,4,2,17547.2,20240119
13132,54,32,52,1278.1,20250519
13133,523,14,7,1413.44,20250604
13134,1921,14,67,10432.61,20240706
13135,730,32,4,19229.4,20250907
13136,2776,5,70,14407.12,20250213
13137,1475,15,16,31440.71,20240318
13138,1663,18,57,1711.04,20260323
13139,2436,19,51,3874.76,20251102
13140,1152,20,53,4081.32,20250623
13141,2111,14,53,912.63,20250821
13142,1808,22,71,1941.07,20241210
13143,796,23,48,21333.48,20251209
13144,1318,26,71,5320.37,20240324
13145,1255,35,59,18851.07,20250511
13146,856,13,13,108716.37,20250703
13147,1000,2,17,4445.22,20251101
13148,982,10,1,29497.85,20250518
13149,1682,25,24,4780.68,20251219
13150,1184,6,9,10315.79,20250826
13151,241,34,15,71619.67,20240511
13152,1024,12,72,2359.73,20240712
13153,1513,4,14,56488.86,20260124
13154,1670,37,54,2763.9,20250911
13155,2676,35,2,3610.59,20250319
13156,1724,3,27,55305.33,20250220
13157,2949,14,73,3248.28,20250329
13158,1575,38,3,118603.76,20250320
13159,1155,39,21,28860.5,20250412
13160,2403,5,57,3989.01,20260107
13161,1989,1,44,13523.8,20250122
13162,534,1,36,82274.79,20240628
13163,904,3,76,10212.26,20251205
13164,114,18,66,1389.89,20251119
13165,2242,14,46,3944.36,20240411
13166,1942,5,76,9612.21,20240201
13167,1982,7,36,2531.23,20251227
13168,204,24,69,2391.75,20240626
13169,432,5,60,74177.99,20251103
13170,2430,9,17,10271.89,20260326
13171,1720,27,36,14929.21,20250703
13172,1089,12,48,3171.38,20250902
13173,2133,12,8,23663.51,20250825
13174,2593,14,51,4945.06,20250808
13175,1487,15,34,67888.52,20240418
13176,654,16,37,7174.39,20260212
13177,1610,19,57,148162.18,20250316
13178,2693,18,56,88348.38,20260319
13179,891,19,3,12182.82,20240108
13180,2852,20,14,46560.46,20260307
13181,1663,40,51,83277.53,20250403
13182,1482,33,44,30322.46,20250410
13183,828,40,54,12361.79,20260312
13184,710,8,78,4447.08,20240515
13185,1378,25,31,148440.16,20251011
13186,2451,32,9,48411.74,20240910
13187,153,39,29,23352.68,20240813
13188,2993,4,51,112977.84,20251113
13189,2191,6,71,3107.43,20250502
13190,1686,38,73,124349.89,20240308
13191,225,22,49,25023.36,20240330
13192,1082,32,58,11703.62,20240617
13193,2664,33,38,16674.26,20251017
13194,1878,5,25,52523.32,20240501
13195,1252,27,57,129734.32,20250213
13196,1692,36,69,1391.89,20240814
13197,342,21,77,135506.6,20250119
13198,2568,1,8,106052.14,20250609
13199,2277,36,15,7689.24,20250624
13200,1335,16,34,25886.4,20260208
13201,469,11,23,1967.27,20260302
13202,552,2,4,9747.57,20250730
13203,2161,40,25,140960.45,20240601
13204,2994,32,23,20227.25,20250903
13205,2314,5,29,5272.0,20240601
