id_transacao,id_contrato,id_cliente,id_agencia,id_produto,transacao_tipo,transacao_valor,data_key
42818,13877,2951,60,27,Pix,5.0,20240228
42819,12839,1606,34,31,Transferência,18.6,20250614
42820,13220,2583,44,20,Pix,6.8,20240823
42821,8826,1536,8,28,Crédito,7.27,20240724
42822,2346,1287,36,26,Débito,11.7,20260228
42823,2800,908,44,15,Pix,32.12,20240611
42824,13828,1792,76,28,Transferência,5.0,20250526
42825,14421,1367,33,36,Transferência,5.0,20260112
42826,2623,1462,69,16,Transferência,6.0,20251122
42827,8304,2437,50,1,Pagamento,30.03,20241226
42828,10707,2092,57,18,Transferência,16.2,20240206
42829,6860,2428,71,16,Débito,15.47,20240316
42830,12955,577,66,35,Pagamento,13.57,20250817
42831,11860,2974,10,33,Pix,5.0,20250405
42832,7983,1054,2,26,Pix,8.41,20250916
42833,12087,46,17,32,Pix,11.9,20260314
42834,11125,1874,27,6,Pagamento,19.19,20250731
42835,4365,2224,47,14,Pagamento,5.0,20240107
42836,4926,1767,70,6,Pagamento,6.14,20260304
42837,4359,2298,22,39,Crédito,5.34,20250928
42838,11565,1074,44,13,Débito,12.74,20240617
42839,3513,459,14,9,Crédito,23.2,20250216
42840,4879,1607,23,15,Débito,19.63,20250731
42841,7644,983,24,14,Crédito,11.55,20240719
42842,5145,714,18,17,Pix,23.12,20250818
42843,1651,2918,68,27,Pagamento,12.33,20250711
42844,11134,1909,27,14,Pagamento,50.3,20250416
42845,6185,32,21,25,Pagamento,19.66,20260302
42846,1000,579,48,11,Débito,27.56,20260111
42847,5447,416,20,6,Pix,17.1,20250114
42848,10570,607,33,5,Crédito,12.93,20241024
42849,13440,2449,45,3,Pix,23.47,20240228
42850,11647,754,49,14,Débito,12.19,20240911
42851,11847,802,63,30,Crédito,10.22,20250211
42852,5747,2339,48,27,Pix,33.73,20250204
42853,376,666,50,37,Pix,8.19,20241212
42854,10763,147,48,3,Débito,32.27,20240126
42855,10349,103,9,28,Crédito,16.63,20240124
42856,3274,77,75,29,Débito,10.62,20260227
42857,7626,2219,53,26,Pagamento,6.4,20240829
42858,8758,1729,33,38,Débito,19.59,20250618
42859,7760,657,7,10,Débito,7.41,20251006
42860,2706,176,44,2,Débito,34.81,20250902
42861,4405,2278,40,3,Débito,10.24,20251105
42862,3243,1580,5,28,Crédito,11.58,20241221
42863,4631,2091,45,25,Pix,14.87,20240801
42864,7323,1039,30,12,Débito,6.69,20241126
42865,3311,1206,40,2,Débito,14.73,20241028
42866,10497,1724,43,23,Pagamento,11.87,20260303
42867,5019,1412,73,38,Transferência,13.3,20250818
42868,7421,112,52,21,Transferência,5.0,20250815
42869,7492,893,34,34,Débito,12.03,20250613
42870,9409,20,72,16,Crédito,7.37,20251216
42871,12038,1348,29,15,Transferência,6.34,20240117
42872,2955,268,34,9,Pix,18.44,20241101
42873,3514,1310,75,35,Pix,15.72,20250606
42874,12113,1859,66,6,Pix,5.0,20251105
42875,11041,2350,76,1,Crédito,11.36,20240312
42876,14193,2014,70,33,Débito,5.47,20251213
42877,4444,1828,65,8,Pix,12.33,20250531
42878,7478,416,78,3,Transferência,7.42,20260126
42879,8,404,44,8,Pix,19.55,20250912
42880,5499,1673,67,30,Transferência,7.65,20250421
42881,6364,17,42,5,Pagamento,27.96,20260111
42882,4167,2724,72,32,Pix,12.19,20241225
42883,6969,2313,67,15,Pagamento,14.65,20240302
42884,3610,1666,50,10,Débito,16.4,20251014
42885,4745,2412,5,26,Pix,48.65,20241102
42886,11097,197,7,5,Pix,21.27,20250911
42887,1233,2281,3,33,Débito,11.9,20251005
42888,4661,2218,40,14,Débito,15.26,20251006
42889,8319,1898,53,30,Transferência,37.78,20251028
42890,3483,278,30,11,Pix,22.88,20251001
42891,12959,996,65,39,Pix,13.91,20250531
42892,7781,2021,8,2,Transferência,5.0,20250213
42893,8597,1702,48,31,Crédito,16.4,20241121
42894,11782,2069,2,14,Crédito,28.2,20250818
42895,2878,2443,64,38,Transferência,15.49,20240103
42896,6258,1743,54,40,Pix,24.45,20250829
42897,9393,2074,27,33,Crédito,5.0,20250906
42898,806,1049,29,6,Pagamento,5.0,20241123
42899,5516,875,79,36,Débito,19.15,20240325
42900,5471,1057,36,31,Débito,6.86,20250907
42901,3536,2445,66,38,Pagamento,5.0,20241215
42902,14497,1147,5,17,Transferência,33.39,20240215
42903,7199,2155,37,2,Transferência,6.92,20250623
42904,4093,1706,61,18,Crédito,9.62,20240407
42905,670,861,28,23,Pix,7.33,20250328
42906,10025,1941,35,25,Crédito,19.74,20250902
42907,7094,993,74,8,Pagamento,52.46,20241011
42908,13352,2562,9,18,Débito,23.82,20240131
42909,3315,2876,55,26,Pix,6.54,20260108
42910,11659,2527,13,24,Débito,17.65,20250808
42911,1202,1506,58,32,Transferência,11.72,20240404
42912,397,2838,53,37,Débito,13.41,20251203
42913,11821,149,42,27,Pagamento,30.59,20240212
42914,2654,1384,2,14,Débito,5.0,20240705
42915,637,2909,37,35,Transferência,27.4,20240102
42916,4796,1040,44,36,Pagamento,6.29,20250611
42917,885,1223,7,6,Transferência,8.28,20240225
42918,4249,1194,59,4,Transferência,13.41,20251213
42919,13060,1446,27,20,Débito,5.0,20240702
42920,14066,1171,20,26,Pagamento,6.53,20260308
42921,379,1337,35,19,Pix,11.95,20240325
42922,11664,638,53,24,Pix,13.4,20240528
42923,8962,2578,21,2,Transferência,8.92,20251102
42924,8546,1007,3,15,Débito,21.91,20250306
42925,14684,66,72,4,Crédito,15.67,20240810
42926,10362,1456,77,14,Débito,5.43,20240203
42927,4158,577,53,38,Pix,5.0,20240422
42928,12274,109,58,34,Crédito,41.05,20251107
42929,3354,4,20,13,Pix,31.6,20240630
42930,5048,2986,53,32,Pagamento,35.43,20240816
42931,12339,1158,59,19,Débito,40.99,20250824
42932,1332,181,40,12,Transferência,6.61,20240108
42933,874,1863,42,34,Pix,9.37,20250113
42934,444,2865,12,28,Pix,26.88,20240407
42935,3954,1633,64,23,Débito,10.89,20260126
42936,12900,278,42,20,Pagamento,53.82,20260101
42937,11979,817,16,14,Pix,5.0,20250112
42938,8318,831,47,35,Pagamento,35.34,20240208
42939,1166,2660,53,39,Pagamento,6.52,20240110
42940,5637,508,43,40,Débito,19.92,20240111
42941,11611,1466,67,11,Pagamento,5.98,20250909
42942,3604,129,33,4,Pix,10.84,20260221
42943,4564,852,76,4,Pagamento,34.53,20240903
42944,5963,1615,61,9,Pix,10.56,20250305
42945,12540,1200,54,12,Crédito,5.0,20241015
42946,10073,802,65,15,Pix,27.16,20240117
42947,14933,1398,76,14,Crédito,5.0,20240109
42948,6497,1184,74,17,Transferência,5.41,20251026
42949,13245,1194,52,26,Transferência,6.82,20241024
42950,9922,2544,20,2,Transferência,9.18,20260301
42951,1287,112,50,20,Pagamento,6.74,20250125
42952,5208,2715,49,35,Crédito,16.07,20240622
42953,11865,1591,42,20,Crédito,8.16,20240430
42954,8514,1487,59,34,Débito,18.17,20260314
42955,7165,1765,55,5,Crédito,7.41,20251003
42956,11683,2645,24,3,Pix,7.76,20250405
42957,13751,858,21,13,Crédito,14.24,20250919
42958,8297,438,32,21,Débito,7.56,20251217
42959,5258,91,23,6,Pix,6.37,20250312
42960,14190,1739,78,37,Pagamento,5.0,20260128
42961,5832,1012,21,17,Transferência,15.56,20260401
42962,6662,637,24,5,Pix,33.79,20250831
42963,5941,2934,75,6,Crédito,6.51,20250324
42964,10023,2654,69,23,Transferência,10.6,20250214
42965,13325,887,53,20,Pix,5.0,20251028
42966,6748,227,36,19,Crédito,11.83,20250729
42967,5896,2951,47,16,Débito,6.83,20251126
42968,2598,1104,16,38,Pix,10.81,20240706
42969,5633,596,66,13,Débito,33.7,20240727
42970,14248,79,27,8,Débito,24.58,20250529
42971,14454,58,27,8,Transferência,5.29,20250421
42972,7536,2813,31,5,Crédito,6.14,20250331
42973,10695,1571,2,30,Crédito,5.0,20250119
42974,6517,827,60,29,Crédito,13.18,20240703
42975,7887,2857,36,3,Débito,5.0,20240311
42976,10256,1160,53,4,Pagamento,11.96,20240314
42977,1172,697,2,8,Pix,9.8,20260228
42978,5314,354,53,34,Pagamento,14.71,20260204
42979,7564,1483,3,4,Crédito,10.82,20251230
42980,12560,2114,58,4,Transferência,9.84,20240610
42981,3169,2404,43,18,Pagamento,27.38,20260324
42982,6226,730,57,33,Pix,29.11,20260212
42983,8163,1651,40,28,Crédito,11.54,20260312
42984,7443,42,1,3,Transferência,10.06,20241104
42985,8451,919,44,4,Pix,16.23,20250307
42986,13082,1397,20,10,Pix,15.52,20241125
42987,8340,361,80,14,Crédito,26.79,20240224
42988,11496,1602,80,8,Transferência,5.0,20240905
42989,11528,1123,40,19,Transferência,6.16,20260330
42990,8932,779,54,18,Pix,14.02,20240201
42991,11034,1400,67,34,Débito,18.14,20260116
42992,13315,1841,30,6,Débito,5.0,20250922
42993,5695,1506,56,17,Pagamento,21.94,20250302
42994,3513,459,14,9,Crédito,14.61,20251211
42995,14845,1893,56,5,Débito,14.7,20240702
42996,11819,546,47,23,Transferência,12.52,20241001
42997,14794,1783,7,40,Crédito,15.64,20240426
42998,3815,1777,16,15,Transferência,10.75,20251110
42999,1508,2478,20,28,Crédito,7.15,20251129
43000,5472,2535,80,19,Débito,6.16,20241013
43001,5782,2955,48,29,Débito,5.0,20241221
43002,3995,1286,68,35,Crédito,17.13,20260305
43003,1066,353,39,26,Transferência,5.74,20241224
43004,12775,1380,35,15,Crédito,10.73,20241015
43005,8652,1451,8,13,Débito,23.63,20260311
43006,2218,2483,72,18,Pagamento,5.38,20250207
43007,7222,310,5,22,Pagamento,18.73,20240806
43008,12158,1702,14,21,Crédito,10.07,20260107
43009,11641,2587,34,13,Débito,5.0,20240927
43010,6975,372,9,15,Transferência,5.0,20241230
43011,10151,2248,70,34,Crédito,21.69,20260117
43012,10146,2489,69,26,Pix,5.0,20240928
43013,10960,1150,20,27,Transferência,10.18,20251215
43014,3691,525,61,18,Débito,9.2,20250222
43015,2815,532,66,15,Crédito,7.71,20240510
43016,748,1717,47,24,Pix,10.54,20250616
43017,13586,971,49,29,Transferência,5.0,20240109
43018,5728,2800,68,8,Transferência,5.4,20260305
43019,10754,256,57,34,Crédito,15.42,20240517
43020,5022,1044,11,18,Transferência,5.75,20241003
43021,1271,1205,19,10,Débito,13.88,20250730
43022,5189,1057,9,19,Pagamento,10.14,20260131
43023,7476,2611,76,26,Pagamento,72.85,20250102
43024,824,1563,8,24,Crédito,14.18,20240601
43025,11031,1636,27,40,Débito,12.33,20241128
43026,1554,1438,41,16,Transferência,5.0,20240319
43027,1724,871,28,4,Débito,15.91,20240323
43028,397,2838,53,37,Pix,6.64,20241005
43029,13425,611,11,25,Pagamento,5.0,20241209
43030,12749,2648,6,23,Pagamento,5.0,20240929
43031,13549,1659,24,29,Crédito,9.68,20240815
43032,104,611,10,10,Pagamento,12.0,20250212
43033,12250,418,4,10,Pix,20.95,20240901
43034,7925,160,56,1,Pagamento,13.86,20250821
43035,14842,1469,23,25,Débito,5.0,20250222
43036,6532,1058,9,38,Crédito,11.5,20250204
43037,8404,2018,13,21,Débito,43.2,20251207
43038,14725,2159,53,28,Transferência,11.63,20260208
43039,10381,1441,12,34,Débito,9.91,20250327
43040,5075,519,51,22,Crédito,9.77,20250912
43041,3992,232,55,32,Pagamento,8.42,20241017
43042,12084,1056,70,5,Crédito,7.29,20251212
43043,4337,403,51,31,Transferência,7.9,20241115
43044,10812,2972,24,38,Pagamento,5.0,20240402
43045,5938,548,72,18,Crédito,5.0,20241201
43046,7839,1631,52,39,Transferência,9.45,20260106
43047,2069,1633,65,22,Pix,9.64,20260102
43048,718,2367,18,26,Crédito,5.0,20250117
43049,3537,1780,13,17,Pagamento,5.0,20250612
43050,12184,1691,39,29,Pix,23.25,20250318
43051,3154,1044,57,3,Pagamento,5.0,20240903
43052,14854,2208,72,37,Crédito,5.0,20250808
43053,9596,2393,70,18,Débito,5.72,20251210
43054,12184,1691,39,29,Pix,16.78,20240905
43055,286,1845,80,18,Pix,8.09,20251118
43056,1820,1546,55,28,Pix,5.0,20240922
43057,4934,451,20,3,Pix,5.0,20240507
43058,7038,1940,27,27,Transferência,7.91,20251231
43059,12850,1025,52,10,Crédito,30.71,20250101
43060,2738,493,25,18,Pagamento,5.46,20241118
43061,11646,2288,73,14,Transferência,5.98,20250303
43062,5159,1317,40,29,Pix,7.49,20250801
43063,8713,599,30,33,Transferência,18.85,20241028
43064,9809,763,7,9,Crédito,15.82,20240316
43065,5218,1839,57,18,Pix,7.21,20251110
43066,6890,2558,77,34,Transferência,30.96,20240731
43067,5922,1900,61,6,Transferência,13.99,20240621
43068,8138,1382,60,25,Pagamento,7.22,20250607
43069,8665,1115,34,25,Débito,44.76,20251022
43070,12528,336,14,8,Débito,10.23,20240218
43071,6327,898,43,7,Transferência,15.48,20240110
43072,7251,2335,49,11,Débito,45.85,20250110
43073,8357,112,20,4,Débito,10.53,20240319
43074,2624,2304,10,24,Pagamento,7.6,20250120
43075,8851,1285,52,16,Crédito,14.05,20260228
43076,7495,104,60,17,Débito,5.0,20240322
43077,3687,1971,48,38,Pix,5.0,20250729
43078,5609,2204,57,20,Pix,18.18,20250313
43079,9908,2338,49,9,Crédito,5.0,20260305
43080,3900,328,74,34,Crédito,6.97,20241122
43081,9053,1619,58,13,Débito,10.65,20250905
43082,6792,1543,57,32,Crédito,36.08,20250402
43083,8912,2867,46,32,Crédito,6.11,20240427
43084,5226,1357,53,19,Pagamento,5.0,20250909
43085,1839,1778,14,4,Crédito,10.39,20250206
43086,14573,455,70,19,Transferência,5.54,20250126
43087,10193,193,51,33,Crédito,5.0,20250207
43088,910,2140,40,30,Crédito,23.96,20251205
43089,7880,681,24,11,Pagamento,5.0,20241030
43090,13161,1989,44,1,Débito,15.68,20250420
43091,10962,761,64,14,Pagamento,13.14,20240830
43092,2336,1284,50,7,Pagamento,5.0,20260217
43093,2018,415,44,6,Crédito,14.22,20240226
43094,7462,108,21,35,Débito,5.64,20240124
43095,11058,739,64,22,Pix,43.82,20240416
43096,10218,1497,21,5,Pagamento,6.37,20240118
43097,4368,1097,72,19,Crédito,26.85,20240810
43098,10588,390,37,28,Transferência,34.35,20250730
43099,6526,2361,41,25,Débito,15.32,20240531
43100,7958,1956,28,31,Transferência,10.68,20241207
43101,2258,2165,21,18,Transferência,5.0,20251101
43102,8468,280,21,21,Crédito,26.08,20240416
43103,8287,1223,12,21,Débito,42.54,20241201
43104,13793,438,21,2,Crédito,23.44,20240821
43105,13454,2758,38,14,Pix,23.36,20250312
43106,2405,128,61,5,Crédito,15.96,20250416
43107,12310,2194,37,7,Débito,12.48,20240613
43108,11791,1310,67,19,Crédito,9.16,20250906
43109,3578,2747,26,32,Crédito,18.01,20240907
43110,1397,509,22,26,Crédito,25.89,20260114
43111,9900,2187,61,21,Pagamento,9.59,20240921
43112,12288,768,2,19,Débito,5.0,20240203
43113,4528,2989,49,26,Crédito,13.62,20240610
43114,4308,134,45,28,Transferência,7.8,20251115
43115,1727,533,47,7,Pix,20.23,20240920
43116,2392,2592,74,11,Pagamento,5.0,20240312
43117,10278,964,50,38,Pix,9.01,20250822
43118,7454,812,38,29,Pagamento,17.45,20250216
43119,14379,2633,61,22,Débito,5.0,20251017
43120,3786,2166,54,26,Crédito,30.19,20250902
43121,13270,2337,46,11,Pix,8.69,20260312
43122,14345,459,41,27,Pagamento,5.0,20240927
43123,11898,2666,59,39,Pagamento,13.76,20240221
43124,7857,2507,51,3,Transferência,6.78,20251116
43125,12494,646,1,19,Crédito,5.28,20240119
43126,12778,1454,35,5,Pagamento,24.06,20251012
43127,5161,231,52,1,Transferência,13.27,20240527
43128,7015,276,57,16,Transferência,5.0,20250110
43129,11126,1307,37,6,Pix,18.95,20250521
43130,4256,2769,35,33,Pix,5.0,20241123
43131,737,1952,74,14,Crédito,12.92,20240723
43132,11215,213,54,1,Pix,16.64,20240822
43133,4062,34,75,22,Pagamento,20.23,20260208
43134,4835,1925,56,16,Pix,8.38,20250124
43135,3143,1411,30,39,Transferência,17.87,20251227
43136,11987,1450,6,30,Transferência,16.17,20250206
43137,12672,1947,80,11,Transferência,49.94,20250619
43138,12506,681,58,3,Pix,16.66,20240316
43139,14028,1038,28,28,Transferência,15.21,20250919
43140,8952,272,8,14,Crédito,22.82,20240801
43141,3238,188,76,38,Pagamento,12.86,20251218
43142,7563,2829,80,25,Transferência,6.62,20260310
43143,9054,738,72,36,Crédito,13.5,20250225
43144,11909,1834,68,16,Transferência,11.41,20260329
43145,945,1738,50,29,Pix,19.28,20250718
43146,9844,2813,18,22,Pagamento,16.68,20240429
43147,3903,2747,71,26,Transferência,13.23,20251201
43148,8395,273,75,35,Débito,14.13,20260122
43149,12789,725,75,29,Transferência,11.45,20240425
43150,1190,607,12,30,Transferência,5.0,20260329
43151,13027,1711,29,27,Pix,6.09,20241025
43152,1880,1169,23,21,Pix,10.08,20251227
43153,5684,1592,9,34,Crédito,10.53,20250428
43154,6138,225,60,18,Débito,16.11,20240329
43155,14291,2897,64,38,Pix,5.0,20241007
43156,5094,2015,50,14,Pix,20.03,20250202
43157,8644,1449,50,4,Débito,26.43,20240531
43158,13399,619,44,39,Débito,24.82,20251109
43159,2430,2218,19,5,Pix,23.41,20240518
43160,13654,489,73,14,Pagamento,9.2,20240302
43161,13761,1994,63,8,Pix,21.55,20251029
43162,6790,2909,71,18,Pagamento,5.0,20240530
43163,12025,1136,50,25,Transferência,5.0,20250621
43164,10741,880,17,32,Transferência,16.33,20240811
43165,9617,1748,58,17,Crédito,20.42,20241016
43166,9027,1566,72,20,Pix,19.46,20250813
43167,9271,1582,63,6,Pagamento,8.56,20240815
43168,1331,1050,80,31,Pix,20.23,20250122
43169,3466,774,1,35,Pix,30.56,20250918
43170,3720,346,48,16,Crédito,16.73,20250203
43171,2813,727,68,40,Transferência,5.0,20250514
43172,5744,1178,67,2,Pix,5.0,20241004
43173,14858,1086,40,27,Pagamento,25.57,20240301
43174,7880,681,24,11,Crédito,16.64,20241115
43175,2,1850,29,2,Pagamento,6.07,20250919
43176,1954,1910,55,23,Crédito,13.22,20251015
43177,6610,2264,33,25,Crédito,14.01,20250907
43178,10196,1731,51,36,Crédito,47.45,20250403
43179,10590,2532,55,13,Transferência,19.58,20250721
43180,1821,484,46,24,Transferência,8.2,20250220
43181,4792,1548,30,17,Débito,10.65,20241103
43182,10506,2424,11,37,Pagamento,31.02,20251029
43183,1180,1929,77,39,Transferência,5.0,20251110
43184,6725,1434,65,20,Pix,15.86,20241108
43185,10161,919,29,1,Débito,12.92,20260104
43186,10793,1190,33,40,Pix,5.0,20251107
43187,9105,1822,5,31,Pix,18.26,20250218
43188,1696,2391,40,38,Crédito,30.77,20250630
43189,12827,2299,25,27,Pagamento,41.72,20241021
43190,3002,941,65,35,Débito,25.27,20240524
43191,10638,2730,50,40,Pagamento,5.0,20250912
43192,8214,736,6,14,Pix,5.0,20250801
43193,827,613,20,15,Débito,10.52,20241218
43194,2793,721,48,22,Transferência,8.2,20240609
43195,13893,2809,68,13,Pix,10.55,20251019
43196,3545,1094,18,2,Transferência,7.22,20250124
43197,11188,932,70,19,Pagamento,8.15,20250607
43198,1810,279,37,11,Débito,17.3,20241015
43199,12236,811,15,40,Crédito,62.91,20250112
43200,5656,1187,44,40,Pix,11.18,20260124
43201,12014,1791,74,25,Transferência,8.4,20241113
43202,14297,794,69,1,Débito,37.07,20240723
43203,13599,694,18,39,Débito,26.2,20251106
43204,8451,919,44,4,Débito,6.02,20240111
43205,10114,1850,30,4,Pix,17.82,20241123
43206,5093,2811,41,13,Débito,22.17,20250819
43207,7901,2677,19,5,Transferência,5.0,20240821
43208,13597,126,37,36,Débito,17.53,20250511
43209,14920,1845,21,26,Transferência,10.25,20250312
43210,1887,1747,17,34,Pagamento,37.88,20240116
43211,13720,1846,65,40,Pix,5.22,20250712
43212,4387,1445,22,18,Pix,10.66,20241004
43213,4265,1414,8,34,Transferência,5.0,20240706
43214,724,2623,26,1,Transferência,35.83,20240819
43215,11669,1491,18,9,Crédito,34.59,20250417
43216,6148,1921,18,5,Pix,13.02,20240403
43217,1808,414,30,8,Pix,34.47,20251201
43218,1689,2324,16,3,Pix,43.54,20250811
43219,5306,462,49,14,Crédito,6.13,20250208
43220,3312,2084,2,22,Transferência,15.1,20251102
43221,14009,525,46,27,Transferência,5.39,20240705
43222,13561,1246,70,1,Pagamento,5.0,20240327
43223,11111,581,38,30,Pagamento,11.28,20260308
43224,1637,2911,61,17,Crédito,11.09,20240311
43225,1233,2281,3,33,Pagamento,9.63,20260204
43226,3495,1838,8,11,Pix,5.1,20240419
43227,5275,2850,11,31,Pix,16.02,20240403
43228,11714,1964,57,26,Crédito,7.05,20250613
43229,3858,1229,3,18,Transferência,14.49,20250806
43230,6043,1401,76,9,Pix,9.95,20250726
43231,5171,2529,27,28,Pagamento,15.03,20250630
43232,5768,2778,40,36,Pagamento,5.0,20250728
43233,1306,2856,60,8,Crédito,11.99,20251125
43234,11322,2846,57,25,Débito,5.0,20250814
43235,2587,2218,71,6,Pagamento,21.73,20260317
43236,2365,1340,16,26,Transferência,31.52,20240925
43237,10358,1714,67,36,Débito,5.0,20241002
43238,10369,1754,58,22,Pix,18.93,20250207
43239,10722,2152,10,9,Transferência,7.2,20250517
43240,11763,1691,63,3,Pagamento,18.62,20250104
43241,740,639,11,8,Pagamento,53.95,20260204
43242,11904,2255,40,36,Pagamento,25.92,20240130
43243,9256,1574,11,7,Débito,10.25,20260116
43244,4590,2071,19,1,Crédito,11.84,20260118
43245,11438,2825,11,2,Pix,20.9,20251205
43246,5101,1098,38,5,Transferência,7.41,20260103
43247,8490,2765,38,12,Crédito,37.32,20240223
43248,1670,1901,1,26,Crédito,7.44,20240718
43249,2395,2723,43,15,Transferência,12.77,20240404
43250,4489,1927,44,34,Débito,11.91,20250403
43251,890,860,8,40,Crédito,13.38,20250314
43252,1135,2068,70,28,Pagamento,10.21,20251215
43253,10767,2103,75,4,Pagamento,10.14,20250501
43254,14998,1592,10,35,Transferência,9.1,20250716
43255,13092,2282,72,16,Transferência,6.36,20240421
43256,4798,2132,22,17,Pix,30.26,20250802
43257,1528,2145,10,12,Pagamento,8.45,20240707
43258,8134,1405,53,9,Crédito,6.89,20241008
43259,2260,2534,48,21,Pagamento,5.0,20260321
43260,7369,2076,49,14,Débito,13.81,20240309
43261,14985,1831,11,25,Débito,19.89,20260131
43262,9345,366,16,26,Pagamento,48.01,20260216
43263,6161,466,41,5,Pix,5.0,20250503
43264,10433,634,4,8,Pix,6.44,20251024
43265,5960,2077,58,12,Pix,5.0,20250403
43266,5796,2628,20,36,Transferência,25.65,20260128
43267,3614,97,14,14,Débito,7.84,20240913
43268,8912,2867,46,32,Transferência,8.94,20240801
43269,9067,1589,72,26,Débito,11.87,20251120
43270,9509,2312,27,33,Pagamento,12.24,20260206
43271,4742,2298,39,22,Pagamento,5.0,20251225
43272,7394,1572,9,34,Crédito,5.39,20241206
43273,5355,2432,58,2,Pix,12.03,20240122
43274,5883,2805,77,15,Pix,12.98,20250706
43275,7314,2474,56,34,Débito,5.0,20240302
43276,1958,2885,8,38,Transferência,5.0,20241024
43277,616,207,49,36,Crédito,16.62,20250324
43278,8521,2638,36,1,Transferência,32.7,20241228
43279,4458,323,24,37,Pix,17.51,20250508
43280,5067,1812,14,21,Pix,10.3,20240128
43281,14935,764,7,33,Crédito,7.97,20241116
43282,4110,805,57,20,Débito,7.94,20240124
43283,2375,782,10,24,Débito,44.75,20240713
43284,1112,280,23,2,Transferência,7.95,20240319
43285,4092,646,66,16,Débito,5.0,20251027
43286,6959,1738,24,36,Transferência,6.89,20240930
43287,2170,2908,38,32,Pix,7.06,20250616
43288,9820,2202,45,14,Débito,26.35,20250111
43289,1629,323,30,6,Débito,46.62,20240906
43290,4428,599,55,28,Transferência,20.12,20240221
43291,1210,2951,46,17,Pix,13.57,20240228
43292,9074,2708,38,38,Pagamento,5.0,20260214
43293,7094,993,74,8,Pix,22.18,20250109
43294,4146,2899,77,35,Débito,16.63,20240130
43295,8493,2654,67,13,Transferência,8.83,20250907
43296,11226,1843,35,19,Crédito,14.16,20240225
43297,7510,14,30,34,Pagamento,19.67,20241001
43298,13658,160,47,14,Crédito,15.31,20250510
43299,6259,1917,3,26,Pagamento,5.22,20250523
43300,11527,882,24,40,Crédito,5.04,20251122
43301,14372,1654,56,12,Transferência,5.0,20240314
43302,14076,1984,65,36,Transferência,100.93,20240108
43303,11648,1032,9,6,Débito,5.0,20240417
43304,14995,2685,33,7,Crédito,9.56,20250628
43305,9232,2080,24,13,Débito,11.14,20250708
43306,5076,866,70,32,Débito,9.34,20241205
43307,14439,1910,4,39,Crédito,6.98,20241016
43308,6515,1917,4,19,Transferência,12.44,20250616
43309,9292,1310,63,30,Débito,15.56,20240622
43310,3936,2711,54,16,Pagamento,70.45,20250628
43311,547,1172,53,23,Pix,20.47,20250405
43312,2079,1668,23,32,Transferência,7.29,20250310
43313,1881,2995,67,1,Pagamento,31.23,20250118
43314,7321,2083,33,10,Pagamento,5.0,20251025
43315,2640,300,14,40,Transferência,34.38,20250803
43316,13121,2927,66,22,Pagamento,12.26,20251107
43317,14039,652,20,15,Débito,5.0,20240114
43318,14654,1953,26,10,Pagamento,6.48,20251014
43319,10350,2676,67,30,Crédito,5.0,20250908
43320,8068,346,1,39,Crédito,8.39,20240816
43321,13212,1099,72,3,Transferência,30.43,20240814
43322,4471,820,77,11,Transferência,29.32,20260320
43323,10541,1230,37,18,Pagamento,12.81,20250524
43324,7302,961,1,22,Crédito,13.04,20240607
43325,13612,2992,53,12,Transferência,72.6,20250907
43326,5059,906,57,19,Débito,5.27,20251207
43327,4525,1659,59,17,Pagamento,8.46,20250624
43328,2204,1886,76,32,Transferência,17.99,20260228
43329,9810,396,54,31,Crédito,5.51,20240808
43330,8433,2902,15,38,Débito,26.41,20240526
43331,3234,2849,69,34,Débito,26.34,20241110
43332,5864,2779,70,24,Crédito,39.99,20260304
43333,7868,2753,31,28,Pagamento,6.43,20250915
43334,10195,1091,19,35,Pagamento,21.51,20251217
43335,8984,1240,76,2,Transferência,19.59,20260126
43336,11907,2077,37,27,Pix,23.53,20240403
43337,412,880,9,12,Pix,7.18,20260114
43338,1873,2917,44,33,Pagamento,12.22,20240221
43339,11197,293,50,37,Pix,21.87,20240209
43340,581,1875,24,21,Transferência,18.09,20250326
43341,7255,1482,34,34,Débito,5.0,20250105
43342,13574,1692,78,14,Crédito,17.84,20240831
43343,11994,2231,77,7,Crédito,11.31,20240917
43344,12863,1770,47,26,Débito,12.78,20260302
43345,14655,2167,54,15,Pix,18.66,20240423
43346,9783,1607,39,34,Pix,5.0,20250829
43347,6851,926,7,13,Pix,5.0,20240601
43348,7626,2219,53,26,Transferência,10.86,20250929
43349,5026,60,51,24,Crédito,6.73,20251106
43350,4334,2477,38,33,Débito,9.58,20241126
43351,12591,2362,33,31,Transferência,9.7,20251125
43352,9275,24,8,35,Pagamento,6.5,20241117
43353,7573,2812,26,13,Pix,5.0,20250813
43354,1550,1644,25,30,Crédito,6.92,20240302
43355,6047,316,47,36,Pagamento,9.21,20250606
43356,12388,2082,46,25,Pagamento,52.76,20250106
43357,9491,1736,10,11,Crédito,20.68,20241212
43358,6650,2025,18,28,Crédito,14.41,20240920
43359,11556,2988,46,36,Crédito,20.23,20240224
43360,9983,686,34,23,Débito,20.04,20250219
43361,1694,1428,60,19,Transferência,5.0,20240127
43362,8542,1378,57,22,Pagamento,8.53,20240706
43363,14522,1494,69,32,Crédito,5.0,20241104
43364,4056,854,37,18,Pix,10.08,20250221
43365,9517,1000,42,21,Pix,7.79,20240513
43366,7182,2688,25,27,Crédito,44.48,20250711
